date,home_team,visitor_team,home_team_score,visitor_team_score
2022-01-15,OKC,CLE,102,107
2022-01-15,DAL,ORL,108,92
2022-01-16,MIN,GSW,119,99
2022-01-16,SAC,HOU,112,118
2022-01-16,DEN,UTA,102,125
2022-01-17,CLE,BKN,114,107
2022-01-17,SAS,PHX,107,121
2022-01-17,NYK,CHA,87,97
2022-01-17,WAS,PHI,117,98
2022-01-17,ORL,POR,88,98
2022-01-17,MEM,CHI,119,106
2022-01-17,ATL,MIL,121,114
2022-01-17,LAL,UTA,72,95
2022-01-17,BOS,NOP,104,92
2022-01-17,MIA,TOR,104,99
2022-01-17,LAC,IND,139,133
2022-01-17,DAL,OKC,104,102
2022-01-18,GSW,DET,102,86
2022-01-18,NYK,MIN,110,112
2022-01-19,WAS,BKN,118,119
2022-01-19,MIL,MEM,126,114
2022-01-19,ATL,MIN,134,122
2022-01-19,LAL,IND,104,111
2022-01-19,CHI,CLE,117,104
2022-01-19,SAS,OKC,118,96
2022-01-19,PHI,ORL,123,110
2022-01-19,SAC,DET,131,133
2022-01-19,UTA,HOU,111,116
2022-01-19,BOS,CHA,102,111
2022-01-19,DEN,LAC,130,128
2022-01-19,DAL,TOR,102,98
2022-01-19,MIA,POR,104,92
2022-01-20,NYK,NOP,91,102
2022-01-20,DAL,PHX,101,109
2022-01-20,GSW,IND,117,121
2022-01-21,SAS,BKN,102,117
2022-01-21,DEN,MEM,118,122
2022-01-21,ORL,LAL,105,116
2022-01-21,WAS,TOR,105,109
2022-01-21,ATL,MIA,110,108
2022-01-21,PHI,LAC,101,102
2022-01-21,GSW,HOU,105,103
2022-01-21,BOS,POR,105,109
2022-01-21,CHA,OKC,121,98
2022-01-21,UTA,DET,111,101
2022-01-21,MIL,CHI,94,90
2022-01-22,MIL,SAC,133,127
2022-01-22,CLE,OKC,94,87
2022-01-22,PHX,IND,113,103
2022-01-23,ORL,CHI,114,95
2022-01-23,NYK,LAC,110,102
2022-01-23,DEN,DET,117,111
2022-01-23,TOR,POR,105,114
2022-01-23,SAS,PHI,109,115
2022-01-23,WAS,BOS,87,116
2022-01-23,CHA,ATL,91,113
2022-01-23,DAL,MEM,104,91
2022-01-23,MIA,LAL,113,107
2022-01-23,MIN,BKN,136,125
2022-01-23,GSW,UTA,94,92
2022-01-24,NOP,IND,117,113
2022-01-24,ATL,CHI,130,124
2022-01-24,HOU,PHI,91,111
2022-01-24,PHX,UTA,115,109
2022-01-24,CLE,NYK,95,93
2022-01-25,WAS,LAC,115,116
2022-01-25,DET,DEN,105,110
2022-01-25,HOU,SAS,104,134
2022-01-25,POR,MIN,107,109
2022-01-25,GSW,DAL,130,92
2022-01-25,TOR,CHA,125,113
2022-01-25,BOS,SAC,128,75
2022-01-25,BKN,LAL,96,106
2022-01-26,MIA,NYK,110,96
2022-01-26,UTA,PHX,97,105
2022-01-26,BKN,TOR,97,133
2022-01-26,ORL,LAC,102,111
2022-01-26,ATL,SAC,121,104
2022-01-26,OKC,CHI,110,111
2022-01-26,IND,CHA,126,158
2022-01-26,SAS,MEM,110,118
2022-01-26,NOP,DEN,105,116
2022-01-26,CLE,MIL,115,99
2022-01-26,POR,DAL,112,132
2022-01-27,GSW,MIN,124,115
2022-01-27,PHI,LAL,105,87
2022-01-28,ATL,BOS,108,92
2022-01-28,HOU,POR,110,125
2022-01-28,SAS,CHI,131,122
2022-01-28,MIA,LAC,121,114
2022-01-28,MIL,NYK,123,108
2022-01-28,PHX,MIN,134,124
2022-01-28,MEM,UTA,119,109
2022-01-28,CHA,LAL,117,114
2022-01-28,ORL,DET,119,103
2022-01-28,OKC,IND,110,113
2022-01-29,MEM,WAS,115,95
2022-01-29,NOP,BOS,97,107
2022-01-29,MIA,TOR,120,124
2022-01-29,DAL,IND,132,105
2022-01-29,GSW,BKN,110,106
2022-01-29,PHI,SAC,103,101
2022-01-30,MIN,UTA,126,106
2022-01-30,ATL,LAL,129,121
2022-01-30,DET,CLE,115,105
2022-01-30,CHA,LAC,90,115
2022-01-30,ORL,DAL,110,108
2022-01-30,CHI,POR,130,116
2022-01-30,PHX,SAS,115,110
2022-01-30,MIL,DEN,100,136
2022-01-31,BOS,MIA,122,92
2022-01-31,NYK,SAC,116,96
2022-01-31,IND,LAC,122,116
2022-01-31,HOU,GSW,108,122
2022-01-31,PHI,MEM,122,119
2022-01-31,OKC,POR,98,81
2022-01-31,CLE,NOP,93,90
2022-02-01,ATL,TOR,100,106
2022-02-01,CHI,ORL,126,115
2022-02-01,DET,NOP,101,111
2022-02-01,MIN,DEN,130,115
2022-02-01,MIL,WAS,112,98
2022-02-01,PHX,BKN,121,111
2022-02-01,SAS,GSW,120,124
2022-02-02,BOS,CHA,113,107
2022-02-02,IND,ORL,118,119
2022-02-02,HOU,CLE,115,104
2022-02-02,LAL,POR,99,94
2022-02-02,DAL,OKC,114,120
2022-02-02,PHI,WAS,103,106
2022-02-02,UTA,DEN,108,104
2022-02-02,NYK,MEM,108,120
2022-02-02,SAC,BKN,112,101
2022-02-03,TOR,MIA,110,106
2022-02-03,GSW,SAC,126,114
2022-02-03,DET,MIN,117,128
2022-02-03,LAC,LAL,111,110
2022-02-03,ATL,PHX,124,115
2022-02-04,IND,CHI,115,122
2022-02-04,UTA,BKN,125,102
2022-02-04,CHA,CLE,101,102
2022-02-04,TOR,ATL,125,114
2022-02-04,SAS,HOU,131,106
2022-02-04,DET,BOS,93,102
2022-02-04,POR,OKC,93,96
2022-02-04,DEN,NOP,105,113
2022-02-04,DAL,PHI,107,98
2022-02-05,CHA,MIA,86,104
2022-02-05,ORL,MEM,115,135
2022-02-05,POR,MIL,108,137
2022-02-05,SAC,OKC,113,103
2022-02-05,LAL,NYK,122,115
2022-02-05,WAS,PHX,80,95
2022-02-06,CLE,IND,98,85
2022-02-06,LAC,MIL,113,137
2022-02-06,CHI,PHI,108,110
2022-02-06,DEN,BKN,124,104
2022-02-06,ORL,BOS,83,116
2022-02-06,MIN,DET,118,105
2022-02-06,HOU,NOP,107,120
2022-02-06,DAL,ATL,103,94
2022-02-07,UTA,NYK,113,104
2022-02-07,CHA,TOR,101,116
2022-02-07,WAS,MIA,100,121
2022-02-07,OKC,GSW,98,110
2022-02-07,CHI,PHX,124,127
2022-02-08,ATL,IND,133,112
2022-02-08,BKN,BOS,91,126
2022-02-08,LAL,MIL,116,131
2022-02-08,DEN,NYK,132,115
2022-02-08,MEM,LAC,135,109
2022-02-08,DAL,DET,116,86
2022-02-08,NOP,HOU,110,97
2022-02-08,PHI,PHX,109,114
2022-02-08,SAC,MIN,114,134
2022-02-08,POR,ORL,95,113
2022-02-09,CLE,SAS,105,92
2022-02-09,SAC,MIN,132,119
2022-02-09,OKC,TOR,98,117
2022-02-09,CHA,CHI,109,121
2022-02-09,POR,LAL,107,105
2022-02-09,UTA,GSW,111,85
2022-02-10,WAS,BKN,113,112
2022-02-10,DET,MEM,107,132
2022-02-10,HOU,TOR,120,139
2022-02-10,GSW,NYK,114,116
2022-02-10,PHX,MIL,131,107
2022-02-10,NOP,MIA,97,112
2022-02-10,DAL,LAC,112,105
2022-02-11,DET,CHA,119,141
2022-02-11,PHI,OKC,100,87
2022-02-11,ATL,SAS,121,136
2022-02-11,UTA,ORL,114,99
2022-02-11,CHI,MIN,134,122
2022-02-11,BOS,DEN,108,102
2022-02-11,IND,CLE,113,120
2022-02-12,CHI,OKC,106,101
2022-02-12,NOP,SAS,114,124
2022-02-12,DAL,LAC,97,99
2022-02-12,WAS,SAC,110,123
2022-02-12,MIA,BKN,115,111
2022-02-12,CHA,MEM,118,125
2022-02-12,TOR,DEN,109,110
2022-02-12,GSW,LAL,117,115
2022-02-12,PHX,ORL,132,105
2022-02-12,POR,NYK,112,103
2022-02-12,PHI,CLE,103,93
2022-02-13,IND,MIN,120,129
2022-02-13,BOS,ATL,105,95
2022-02-14,UTA,HOU,135,101
2022-02-14,NOP,TOR,120,90
2022-02-14,DEN,ORL,121,111
2022-02-14,NYK,OKC,123,127
2022-02-14,LAC,GSW,119,104
2022-02-14,MIL,POR,107,122
2022-02-14,BKN,SAC,109,85
2022-02-14,WAS,DET,103,94
2022-02-14,CHI,SAS,120,109
2022-02-15,MIN,CHA,126,120
2022-02-15,PHX,LAC,103,96
2022-02-15,MIL,IND,128,119
2022-02-15,NOP,MEM,109,121
2022-02-15,MIA,DAL,99,107
2022-02-15,ATL,CLE,124,116
2022-02-15,PHI,BOS,87,135
2022-02-16,OKC,SAS,106,114
2022-02-16,BOS,DET,111,112
2022-02-16,IND,WAS,113,108
2022-02-16,ORL,ATL,109,130
2022-02-16,NYK,BKN,106,111
2022-02-16,LAL,UTA,106,101
2022-02-16,MIN,TOR,91,103
2022-02-16,PHX,HOU,124,121
2022-02-16,GSW,DEN,116,117
2022-02-16,MEM,POR,119,123
2022-02-16,CHI,SAC,125,118
2022-02-17,CHA,MIA,107,111
2022-02-17,NOP,DAL,118,125
2022-02-17,MIL,PHI,120,123
2022-02-17,LAC,HOU,142,111
2022-02-24,SAC,DEN,110,128
2022-02-24,OKC,PHX,104,124
2022-02-24,MIN,MEM,119,114
2022-02-24,POR,GSW,95,132
2022-02-24,BKN,BOS,106,129
2022-02-24,CHI,ATL,112,108
2022-02-24,DET,CLE,106,103
2022-02-25,LAL,LAC,102,105
2022-02-25,ORL,HOU,119,111
2022-02-25,CHA,TOR,125,93
2022-02-25,MIN,PHI,102,133
2022-02-25,WAS,SAS,153,157
2022-02-25,PHX,NOP,102,117
2022-02-25,NYK,MIA,100,115
2022-02-25,IND,OKC,125,129
2022-02-25,UTA,DAL,114,109
2022-02-26,MIL,BKN,123,126
2022-02-26,CHI,MEM,110,116
2022-02-26,CLE,WAS,92,86
2022-02-26,ATL,TOR,127,100
2022-02-26,DEN,SAC,115,110
2022-02-26,MIA,SAS,133,129
2022-02-26,DET,BOS,104,113
2022-02-27,LAL,NOP,95,123
2022-02-27,GSW,DAL,101,107
2022-02-27,PHX,UTA,114,118
2022-02-27,CHA,DET,126,127
2022-02-27,IND,BOS,128,107
2022-02-27,POR,DEN,92,124
2022-02-27,NYK,PHI,109,125
2022-02-27,HOU,LAC,98,99
2022-02-28,ORL,IND,119,103
2022-02-28,OKC,SAC,110,131
2022-02-28,MIA,CHI,112,99
2022-02-28,MIL,CHA,130,106
2022-02-28,CLE,MIN,122,127
2022-02-28,MEM,SAS,118,105
2022-03-01,TOR,BKN,109,108
2022-03-01,BOS,ATL,107,98
2022-03-01,LAL,DAL,104,109
2022-03-01,HOU,LAC,100,113
2022-03-01,WAS,DET,116,113
2022-03-01,MIN,GSW,129,114
2022-03-02,DEN,OKC,107,119
2022-03-02,PHI,NYK,123,108
2022-03-02,CLE,CHA,98,119
2022-03-02,MIL,MIA,120,119
2022-03-02,PHX,POR,120,90
2022-03-02,NOP,SAC,125,95
2022-03-02,ORL,IND,114,122
2022-03-02,HOU,UTA,127,132
2022-03-03,BKN,MIA,107,113
2022-03-03,LAC,LAL,132,111
2022-03-03,SAS,SAC,112,115
2022-03-03,BOS,MEM,120,107
2022-03-03,TOR,DET,106,108
2022-03-03,DAL,GSW,122,113
2022-03-04,CHI,MIL,112,118
2022-03-04,WAS,ATL,114,117
2022-03-04,PHI,CLE,125,119
2022-03-04,PHX,NYK,115,114
2022-03-04,NOP,UTA,124,90
2022-03-04,OKC,MIN,101,138
2022-03-04,DET,IND,111,106
2022-03-04,DEN,HOU,116,101
2022-03-05,LAL,GSW,66,116
2022-03-05,CHA,SAS,123,117
2022-03-05,MIA,PHI,99,82
2022-03-05,MIN,POR,135,121
2022-03-05,MEM,ORL,124,96
2022-03-05,DAL,SAC,114,113
2022-03-06,LAC,NYK,93,116
2022-03-06,WAS,IND,133,123
2022-03-06,CLE,TOR,104,96
2022-03-06,HOU,MEM,123,112
2022-03-06,OKC,UTA,103,116
2022-03-06,DEN,NOP,138,130
2022-03-06,BOS,BKN,126,120
2022-03-06,MIL,PHX,132,122
2022-03-07,SAC,NYK,115,131
2022-03-07,SAS,LAL,117,110
2022-03-07,DAL,UTA,111,103
2022-03-07,MIN,POR,124,81
2022-03-07,PHI,CHI,121,106
2022-03-07,DET,ATL,113,110
2022-03-07,MIA,HOU,123,106
2022-03-08,OKC,MIL,115,142
2022-03-08,IND,CLE,124,127
2022-03-08,MEM,NOP,132,111
2022-03-08,ORL,PHX,99,102
2022-03-08,CHA,BKN,121,132
2022-03-08,GSW,LAC,112,97
2022-03-09,MIA,PHX,90,111
2022-03-09,LAC,WAS,115,109
2022-03-09,DET,CHI,108,114
2022-03-09,UTA,POR,123,85
2022-03-09,HOU,LAL,139,130
2022-03-09,SAS,TOR,104,119
2022-03-09,MIL,ATL,124,115
2022-03-09,NOP,ORL,102,108
2022-03-09,DAL,NYK,77,107
2022-03-09,CHA,BOS,101,115
2022-03-09,MIN,OKC,132,102
2022-03-09,SAC,DEN,100,106
2022-03-10,DEN,GSW,102,113
2022-03-10,PHI,BKN,100,129
2022-03-11,ATL,LAC,112,106
2022-03-11,BOS,DET,114,103
2022-03-11,NOP,CHA,120,142
2022-03-11,PHX,TOR,112,117
2022-03-11,HOU,DAL,100,113
2022-03-11,LAL,WAS,122,109
2022-03-11,SAS,UTA,104,102
2022-03-11,MEM,NYK,118,114
2022-03-11,ORL,MIN,118,110
2022-03-11,MIA,CLE,117,105
2022-03-12,GSW,MIL,122,109
2022-03-12,SAS,IND,108,119
2022-03-12,UTA,SAC,134,125
2022-03-12,CHI,CLE,101,91
2022-03-12,POR,WAS,127,118
2022-03-12,MIA,MIN,104,113
2022-03-12,DEN,TOR,115,127
2022-03-13,NOP,HOU,130,105
2022-03-13,BOS,DAL,92,95
2022-03-13,OKC,MEM,118,125
2022-03-13,ORL,PHI,114,116
2022-03-13,ATL,IND,131,128
2022-03-13,PHX,LAL,140,111
2022-03-13,DET,LAC,102,106
2022-03-13,BKN,NYK,110,107
2022-03-14,LAL,TOR,103,114
2022-03-14,GSW,WAS,126,112
2022-03-14,ATL,POR,122,113
2022-03-14,SAC,CHI,112,103
2022-03-14,PHI,DEN,110,114
2022-03-14,SAS,MIN,139,149
2022-03-14,UTA,MIL,111,117
2022-03-14,OKC,CHA,116,134
2022-03-14,CLE,LAC,120,111
2022-03-15,MIA,DET,105,98
2022-03-15,IND,MEM,102,135
2022-03-15,NOP,PHX,115,131
2022-03-15,ORL,BKN,108,150
2022-03-16,SAS,OKC,122,120
2022-03-16,LAC,TOR,100,103
2022-03-16,WAS,DEN,109,127
2022-03-16,GSW,BOS,88,110
2022-03-16,CLE,PHI,114,118
2022-03-16,UTA,CHI,125,110
2022-03-16,BKN,DAL,111,113
2022-03-16,NYK,POR,128,98
2022-03-16,MIN,LAL,124,104
2022-03-16,SAC,MIL,126,135
2022-03-16,CHA,ATL,116,106
2022-03-16,HOU,PHX,112,129
2022-03-17,ORL,DET,120,134
2022-03-18,ATL,MEM,120,105
2022-03-18,BKN,POR,128,123
2022-03-18,SAS,NOP,91,124
2022-03-18,TOR,LAL,123,128
2022-03-18,CLE,DEN,119,116
2022-03-18,SAC,BOS,97,126
2022-03-18,MIA,OKC,120,108
2022-03-18,PHI,DAL,111,101
2022-03-18,HOU,IND,118,121
2022-03-18,PHX,CHI,129,102
2022-03-18,NYK,WAS,100,97
2022-03-18,UTA,LAC,121,92
2022-03-19,WAS,LAL,127,119
2022-03-19,MIN,MIL,138,119
2022-03-19,CHA,DAL,129,108
2022-03-19,CLE,DET,113,109
2022-03-20,GSW,SAS,108,110
2022-03-20,IND,POR,129,98
2022-03-20,DEN,BOS,104,124
2022-03-20,ORL,OKC,90,85
2022-03-20,PHI,TOR,88,93
2022-03-20,ATL,NOP,112,117
2022-03-20,SAC,PHX,124,127
2022-03-20,HOU,MEM,98,122
2022-03-20,NYK,UTA,93,108
2022-03-21,OKC,BOS,123,132
2022-03-21,BKN,UTA,114,106
2022-03-21,DET,POR,115,119
2022-03-21,HOU,WAS,115,97
2022-03-21,CLE,LAL,120,131
2022-03-21,PHI,MIA,113,106
2022-03-21,DAL,MIN,110,108
2022-03-21,CHI,TOR,113,99
2022-03-21,CHA,NOP,106,103
2022-03-22,MIL,CHI,126,98
2022-03-22,DEN,LAC,127,115
2022-03-22,NYK,ATL,111,117
2022-03-22,ORL,GSW,94,90
2022-03-23,OKC,ORL,118,102
2022-03-23,MIA,GSW,104,118
2022-03-23,LAL,PHI,121,126
2022-03-23,CHA,NYK,106,121
2022-03-23,MIN,PHX,116,125
2022-03-23,POR,SAS,96,133
2022-03-23,DET,ATL,122,101
2022-03-23,BOS,UTA,125,97
2022-03-23,DAL,HOU,110,91
2022-03-23,MEM,BKN,132,120
2022-03-23,IND,SAC,109,110
2022-03-24,DEN,PHX,130,140
2022-03-24,MIL,WAS,114,102
2022-03-24,TOR,CLE,117,104
2022-03-24,MEM,IND,133,103
2022-03-24,NOP,CHI,126,109
2022-03-25,MIA,NYK,103,111
2022-03-25,ATL,GSW,121,110
2022-03-25,POR,HOU,106,125
2022-03-25,CHA,UTA,107,101
2022-03-25,MIN,DAL,116,95
2022-03-25,LAC,PHI,97,122
2022-03-25,DET,WAS,97,100
2022-03-26,MEM,MIL,127,102
2022-03-26,MIA,BKN,95,110
2022-03-26,POR,HOU,98,115
2022-03-26,TOR,IND,131,91
2022-03-26,CLE,CHI,94,98
2022-03-26,NOP,SAS,103,107
2022-03-26,ORL,SAC,110,114
2022-03-26,DEN,OKC,113,107
2022-03-27,NOP,LAL,116,108
2022-03-27,WAS,GSW,123,115
2022-03-27,BKN,CHA,110,119
2022-03-27,PHX,PHI,114,104
2022-03-27,DET,NYK,102,104
2022-03-27,DAL,UTA,114,100
2022-03-27,BOS,MIN,134,112
2022-03-28,NYK,CHI,109,104
2022-03-28,MIA,SAC,123,100
2022-03-28,TOR,BOS,115,112
2022-03-28,POR,OKC,131,134
2022-03-28,CHA,DEN,109,113
2022-03-28,MEM,GSW,123,95
2022-03-28,IND,ATL,123,132
2022-03-28,HOU,SAS,120,123
2022-03-28,CLE,ORL,107,101
2022-03-29,LAC,UTA,121,115
2022-03-29,PHI,MIL,116,118
2022-03-29,BKN,DET,130,123
2022-03-29,WAS,CHI,94,107
2022-03-29,DAL,LAL,128,110
2022-03-30,BOS,MIA,98,106
2022-03-30,WAS,ORL,127,110
2022-03-30,OKC,ATL,118,136
2022-03-30,IND,DEN,118,125
2022-03-30,NYK,CHA,114,125
2022-03-30,POR,NOP,107,117
2022-03-30,TOR,MIN,125,102
2022-03-30,HOU,SAC,118,121
2022-03-30,SAS,MEM,111,112
2022-03-30,CLE,DAL,112,120
2022-03-30,GSW,PHX,103,107
2022-03-31,DET,PHI,102,94
2022-03-31,UTA,LAL,122,109
2022-03-31,CHI,LAC,135,130
2022-03-31,BKN,MIL,119,120
2022-04-01,LAL,NOP,111,114
2022-04-01,SAS,POR,130,111
2022-04-01,DEN,MIN,130,136
2022-04-01,MEM,PHX,122,114
2022-04-01,BOS,IND,128,123
2022-04-01,WAS,DAL,135,103
2022-04-01,HOU,SAC,117,122
2022-04-01,OKC,DET,101,110
2022-04-01,ORL,TOR,89,102
2022-04-01,MIL,LAC,119,153
2022-04-02,ATL,BKN,122,115
2022-04-02,NYK,CLE,101,119
2022-04-02,PHI,CHA,144,114
2022-04-02,GSW,UTA,111,107
2022-04-02,CHI,MIA,109,127
2022-04-03,LAL,DEN,118,129
2022-04-03,BOS,WAS,144,102
2022-04-03,IND,DET,117,121
2022-04-03,SAC,GSW,90,109
2022-04-03,TOR,MIA,109,114
2022-04-03,SAS,POR,113,92
2022-04-03,CLE,PHI,102,68
2022-04-03,OKC,PHX,117,96
2022-04-03,ORL,NYK,88,118
2022-04-03,HOU,MIN,132,139
2022-04-03,LAC,NOP,119,100
2022-04-03,MIL,DAL,112,118
2022-04-05,DEN,SAS,97,116
2022-04-05,ORL,CLE,120,115
2022-04-05,PHX,LAL,121,110
2022-04-05,OKC,POR,98,94
2022-04-05,UTA,MEM,121,115
2022-04-05,TOR,ATL,118,108
2022-04-05,MIA,CHA,144,115
2022-04-05,SAC,NOP,109,123
2022-04-05,IND,PHI,122,131
2022-04-05,MIN,WAS,114,132
2022-04-05,BKN,HOU,118,105
2022-04-05,CHI,MIL,106,127
2022-04-06,DET,DAL,113,131
2022-04-06,ATL,WAS,74,103
2022-04-06,LAC,PHX,113,109
2022-04-06,NYK,BKN,98,110
2022-04-06,CHI,BOS,94,117
2022-04-06,UTA,OKC,137,101
2022-04-07,DEN,MEM,122,109
2022-04-07,CHA,ORL,128,101
2022-04-07,MIN,SAS,127,121
2022-04-07,NOP,POR,127,94
2022-04-07,TOR,PHI,119,114
2022-04-07,MIL,BOS,127,121
2022-04-07,GSW,LAL,128,112
2022-04-08,DAL,POR,128,78
2022-04-08,LAL,OKC,120,101
2022-04-08,TOR,HOU,117,115
2022-04-08,UTA,PHX,105,111
2022-04-08,BKN,CLE,118,107
2022-04-08,DET,MIL,101,131
2022-04-08,WAS,NYK,92,114
2022-04-08,MIA,ATL,113,109
2022-04-08,CHI,CHA,117,133
2022-04-09,PHI,IND,133,120
2022-04-09,MEM,NOP,141,114
2022-04-09,SAS,GSW,94,100
2022-04-09,LAC,SAC,117,98
2022-04-10,DAL,SAS,130,120
2022-04-10,BKN,IND,134,126
2022-04-10,ORL,MIA,125,111
2022-04-10,DEN,LAL,141,146
2022-04-10,NYK,TOR,105,94
2022-04-10,PHI,DET,118,106
2022-04-10,MIN,CHI,120,124
2022-04-10,PHX,SAC,109,116
2022-04-10,NOP,GSW,107,128
2022-04-10,LAC,OKC,138,88
2022-04-10,POR,UTA,80,111
2022-04-10,CHA,WAS,124,108
2022-04-10,HOU,ATL,114,130
2022-04-10,MEM,BOS,110,139
2022-04-10,CLE,MIL,133,115
