date,home_team,visitor_team,home_team_score,visitor_team_score
2019-01-27,NYK,MIA,97,106
2019-01-27,MIN,UTA,111,125
2019-01-28,LAC,ATL,118,123
2019-01-28,CHA,NYK,101,92
2019-01-28,IND,GSW,100,132
2019-01-28,BOS,BKN,112,104
2019-01-28,MEM,DEN,92,95
2019-01-29,DET,MIL,105,115
2019-01-29,CLE,WAS,116,113
2019-01-29,ORL,OKC,117,126
2019-01-29,BKN,CHI,122,117
2019-01-29,HOU,NOP,116,121
2019-01-29,SAS,PHX,126,124
2019-01-29,LAL,PHI,105,121
2019-01-30,BOS,CHA,126,94
2019-01-30,NYK,DAL,90,114
2019-01-30,MIA,CHI,89,105
2019-01-30,WAS,IND,107,89
2019-01-30,MIN,MEM,99,97
2019-01-30,NOP,DEN,99,105
2019-01-30,SAC,ATL,135,113
2019-01-30,POR,UTA,132,105
2019-01-31,ORL,IND,107,100
2019-01-31,DET,DAL,93,89
2019-01-31,TOR,MIL,92,105
2019-01-31,SAS,BKN,117,114
2019-01-31,GSW,PHI,104,113
2019-01-31,LAC,LAL,120,123
2019-02-01,CHA,MEM,100,92
2019-02-01,NYK,BOS,99,113
2019-02-01,MIA,OKC,102,118
2019-02-01,UTA,ATL,128,112
2019-02-01,DEN,HOU,136,122
2019-02-02,DET,LAC,101,111
2019-02-02,CHA,CHI,125,118
2019-02-02,ORL,BKN,102,89
2019-02-02,WAS,MIL,115,131
2019-02-02,CLE,DAL,98,111
2019-02-02,MIA,IND,88,95
2019-02-02,SAS,NOP,113,108
2019-02-02,MIN,DEN,106,107
2019-02-02,GSW,LAL,115,101
2019-02-02,PHX,ATL,112,118
2019-02-02,UTA,HOU,98,125
2019-02-02,SAC,PHI,115,108
2019-02-03,NYK,MEM,84,96
2019-02-03,BOS,OKC,134,129
2019-02-03,TOR,LAC,121,103
2019-02-04,DET,DEN,129,103
2019-02-04,WAS,ATL,129,137
2019-02-04,BKN,MIL,94,113
2019-02-04,NOP,IND,107,109
2019-02-04,PHX,HOU,110,118
2019-02-04,SAC,SAS,127,112
2019-02-05,CHA,LAC,115,117
2019-02-05,IND,LAL,136,94
2019-02-05,CLE,BOS,96,103
2019-02-05,NYK,DET,92,105
2019-02-05,OKC,ORL,132,122
2019-02-05,MEM,MIN,108,106
2019-02-05,PHI,TOR,107,119
2019-02-05,POR,MIA,108,118
2019-02-06,BKN,DEN,135,130
2019-02-06,CHI,NOP,120,125
2019-02-06,MIL,WAS,148,129
2019-02-06,DAL,CHA,99,93
2019-02-06,UTA,PHX,116,88
2019-02-06,SAC,HOU,101,127
2019-02-06,GSW,SAS,141,102
2019-02-07,IND,LAC,116,92
2019-02-07,ORL,MIN,122,112
2019-02-07,ATL,TOR,101,119
2019-02-07,BOS,LAL,128,129
2019-02-07,OKC,MEM,117,95
2019-02-07,POR,SAS,127,118
2019-02-08,PHI,DEN,117,110
2019-02-08,WAS,CLE,119,106
2019-02-08,SAC,MIA,102,96
2019-02-08,NOP,MIN,122,117
2019-02-08,DET,NYK,120,103
2019-02-08,PHX,GSW,107,117
2019-02-08,BKN,CHI,106,125
2019-02-08,DAL,MIL,107,122
2019-02-09,BOS,LAC,112,123
2019-02-09,IND,CLE,105,90
2019-02-09,ATL,CHA,120,129
2019-02-09,UTA,SAS,125,105
2019-02-09,CHI,WAS,125,134
2019-02-09,MIL,ORL,83,103
2019-02-09,HOU,OKC,112,117
2019-02-09,NYK,TOR,99,104
2019-02-09,MEM,NOP,99,90
2019-02-10,DAL,POR,102,101
2019-02-10,PHI,LAL,143,120
2019-02-10,SAC,PHX,117,104
2019-02-10,GSW,MIA,120,118
2019-02-10,ATL,ORL,108,124
2019-02-11,DET,WAS,121,112
2019-02-11,HOU,DAL,120,104
2019-02-11,TOR,BKN,127,125
2019-02-11,IND,CHA,99,90
2019-02-11,CHI,MIL,99,112
2019-02-11,CLE,NYK,107,104
2019-02-11,MIN,LAC,130,120
2019-02-11,OKC,POR,120,111
2019-02-11,DEN,MIA,103,87
2019-02-12,ATL,LAL,117,113
2019-02-12,GSW,UTA,115,108
2019-02-12,MEM,SAS,107,108
2019-02-12,PHI,BOS,109,112
2019-02-12,NOP,ORL,88,118
2019-02-13,CLE,BKN,139,148
2019-02-13,MIN,HOU,121,111
2019-02-13,IND,MIL,97,106
2019-02-13,BOS,DET,118,110
2019-02-13,NYK,PHI,111,126
2019-02-13,CHI,MEM,122,110
2019-02-13,TOR,WAS,129,120
2019-02-13,DAL,MIA,101,112
2019-02-13,POR,GSW,129,107
2019-02-13,DEN,SAC,120,118
2019-02-13,LAC,PHX,134,107
2019-02-14,NOP,OKC,131,122
2019-02-14,ORL,CHA,127,89
2019-02-14,ATL,NYK,91,106
2019-02-21,MIL,BOS,98,97
2019-02-21,PHI,MIA,106,102
2019-02-21,LAL,HOU,111,106
2019-02-21,BKN,POR,99,113
2019-02-21,CLE,PHX,111,98
2019-02-21,GSW,SAC,125,123
2019-02-22,ORL,CHI,109,110
2019-02-22,MEM,LAC,106,112
2019-02-22,IND,NOP,126,111
2019-02-22,NYK,MIN,104,115
2019-02-22,CHA,WAS,123,110
2019-02-22,TOR,SAS,120,117
2019-02-22,DAL,DEN,104,114
2019-02-22,ATL,DET,122,125
2019-02-22,OKC,UTA,148,147
2019-02-23,CLE,MEM,112,107
2019-02-23,WAS,IND,112,119
2019-02-23,CHA,BKN,115,117
2019-02-23,NOP,LAL,128,115
2019-02-23,CHI,BOS,126,116
2019-02-23,OKC,SAC,116,119
2019-02-23,PHI,POR,115,130
2019-02-23,ATL,PHX,120,112
2019-02-23,GSW,HOU,112,118
2019-02-23,MIL,MIN,140,128
2019-02-23,UTA,DAL,125,109
2019-02-23,MIA,DET,96,119
2019-02-24,DEN,LAC,123,96
2019-02-24,NYK,SAS,130,118
2019-02-24,TOR,ORL,98,113
2019-02-25,NOP,PHI,110,111
2019-02-25,BKN,SAS,101,85
2019-02-25,MIA,PHX,121,124
2019-02-25,MIN,SAC,112,105
2019-02-25,MEM,LAL,110,105
2019-02-25,CLE,POR,110,123
2019-02-25,DET,IND,113,109
2019-02-25,HOU,ATL,119,111
2019-02-25,CHA,GSW,110,121
2019-02-25,CHI,MIL,106,117
2019-02-25,LAC,DAL,121,112
2019-02-26,DEN,OKC,121,112
2019-02-26,TOR,BOS,118,95
2019-02-26,NYK,ORL,108,103
2019-02-27,CHA,HOU,113,118
2019-02-27,LAL,NOP,125,119
2019-02-27,BKN,WAS,116,125
2019-02-27,UTA,LAC,111,105
2019-02-27,MEM,CHI,107,109
2019-02-27,MIA,GSW,126,125
2019-02-27,SAS,DET,105,93
2019-02-27,DAL,IND,110,101
2019-02-27,BOS,POR,92,97
2019-02-27,ATL,MIN,131,123
2019-02-27,SAC,MIL,140,141
2019-02-28,IND,MIN,122,115
2019-02-28,OKC,PHI,104,108
2019-02-28,DEN,UTA,104,111
2019-02-28,NYK,CLE,118,125
2019-02-28,HOU,MIA,121,118
2019-02-28,ORL,GSW,103,96
2019-03-01,SAC,LAC,109,116
2019-03-01,LAL,MIL,120,131
2019-03-01,ATL,CHI,161,168
2019-03-01,PHX,NOP,116,130
2019-03-01,BOS,WAS,107,96
2019-03-01,BKN,CHA,112,123
2019-03-01,TOR,POR,119,117
2019-03-02,IND,ORL,112,117
2019-03-02,DEN,NOP,112,120
2019-03-02,CLE,DET,93,129
2019-03-02,MIA,BKN,117,88
2019-03-02,UTA,MIL,115,111
2019-03-02,PHI,GSW,117,120
2019-03-02,SAS,OKC,116,102
2019-03-02,PHX,LAL,118,109
2019-03-02,DAL,MEM,81,111
2019-03-03,DET,TOR,112,107
2019-03-03,CHI,ATL,118,123
2019-03-03,WAS,MIN,135,121
2019-03-03,LAC,NYK,128,107
2019-03-03,BOS,HOU,104,115
2019-03-03,CLE,ORL,107,93
2019-03-03,OKC,MEM,99,95
2019-03-03,CHA,POR,108,118
2019-03-04,BKN,DAL,127,88
2019-03-04,UTA,NOP,112,115
2019-03-04,SAS,DEN,104,103
2019-03-04,LAL,LAC,105,113
2019-03-04,PHX,MIL,114,105
2019-03-04,MIA,ATL,114,113
2019-03-04,SAC,NYK,115,108
2019-03-05,GSW,BOS,95,128
2019-03-05,IND,CHI,105,96
2019-03-05,PHI,ORL,114,106
2019-03-05,TOR,HOU,95,107
2019-03-05,MEM,POR,120,111
2019-03-05,MIN,OKC,131,120
2019-03-06,LAL,DEN,99,115
2019-03-06,WAS,DAL,132,123
2019-03-06,SAC,BOS,109,111
2019-03-06,NOP,UTA,104,114
2019-03-06,CHA,MIA,84,91
2019-03-06,PHX,NYK,107,96
2019-03-06,DET,MIN,131,114
2019-03-06,BKN,CLE,113,107
2019-03-06,ATL,SAS,104,111
2019-03-06,CHI,PHI,108,107
2019-03-07,POR,OKC,121,129
2019-03-07,MIL,IND,117,98
2019-03-08,GSW,DEN,122,105
2019-03-08,MIA,CLE,126,110
2019-03-08,CHI,DET,104,112
2019-03-08,HOU,PHI,107,91
2019-03-08,CHA,WAS,112,111
2019-03-08,ORL,DAL,111,106
2019-03-08,MEM,UTA,114,104
2019-03-08,LAC,OKC,118,110
2019-03-08,NOP,TOR,104,127
2019-03-09,ATL,BKN,112,114
2019-03-09,MIL,CHA,131,114
2019-03-09,NYK,SAC,94,102
2019-03-09,LAL,BOS,107,120
2019-03-09,MIN,WAS,135,130
2019-03-09,POR,PHX,127,120
2019-03-10,MEM,ORL,105,97
2019-03-10,DET,CHI,131,108
2019-03-10,MIN,NYK,103,92
2019-03-10,DAL,HOU,93,94
2019-03-10,SAS,MIL,121,114
2019-03-10,MIA,TOR,104,125
2019-03-10,ATL,NOP,128,116
2019-03-10,PHI,IND,106,89
2019-03-10,GSW,PHX,111,115
2019-03-11,WAS,SAC,121,115
2019-03-11,LAC,BOS,140,115
2019-03-11,BKN,DET,103,75
2019-03-11,UTA,OKC,89,98
2019-03-11,CLE,TOR,126,101
2019-03-11,HOU,CHA,118,106
2019-03-12,CHI,LAL,107,123
2019-03-12,IND,NYK,103,98
2019-03-12,NOP,MIL,113,130
2019-03-12,DAL,SAS,105,112
2019-03-12,PHI,CLE,106,99
2019-03-12,LAC,POR,104,125
2019-03-12,DEN,MIN,133,107
2019-03-13,WAS,ORL,100,90
2019-03-13,ATL,MEM,132,111
2019-03-13,PHX,UTA,97,114
2019-03-13,HOU,GSW,104,106
2019-03-13,OKC,BKN,108,96
2019-03-13,MIA,DET,108,74
2019-03-14,UTA,MIN,120,100
2019-03-14,BOS,SAC,126,120
2019-03-14,ORL,CLE,120,91
2019-03-14,DEN,DAL,100,99
2019-03-14,IND,OKC,108,106
2019-03-14,TOR,LAL,111,98
2019-03-15,PHI,SAC,123,114
2019-03-15,SAS,NYK,109,83
2019-03-15,WAS,CHA,110,116
2019-03-15,MIA,MIL,98,113
2019-03-15,DET,LAL,111,97
2019-03-15,NOP,POR,110,122
2019-03-15,LAC,CHI,128,121
2019-03-15,HOU,PHX,108,102
2019-03-16,DAL,CLE,121,116
2019-03-16,NOP,PHX,136,138
2019-03-16,OKC,GSW,88,110
2019-03-16,SAS,POR,108,103
2019-03-16,UTA,BKN,114,98
2019-03-16,WAS,MEM,135,128
2019-03-16,DEN,IND,102,100
2019-03-16,BOS,ATL,129,120
2019-03-17,SAC,CHI,129,102
2019-03-17,NYK,LAL,124,123
2019-03-17,MIL,PHI,125,130
2019-03-17,DET,TOR,110,107
2019-03-17,LAC,BKN,119,116
2019-03-17,ORL,ATL,101,91
2019-03-17,MIA,CHA,93,75
2019-03-17,HOU,MIN,117,102
2019-03-18,OKC,MIA,107,116
2019-03-18,CLE,DET,126,119
2019-03-18,PHX,CHI,101,116
2019-03-18,BOS,DEN,105,114
2019-03-18,POR,IND,106,98
2019-03-18,SAS,GSW,111,105
2019-03-18,DAL,NOP,125,129
2019-03-18,TOR,NYK,128,92
2019-03-18,WAS,UTA,95,116
2019-03-19,ATL,HOU,105,121
2019-03-19,MIL,LAL,115,101
2019-03-19,LAC,IND,115,109
2019-03-19,MIN,GSW,107,117
2019-03-19,SAC,BKN,121,123
2019-03-19,CHA,PHI,114,118
2019-03-20,OKC,TOR,114,123
2019-03-20,PHI,BOS,118,115
2019-03-20,CHI,WAS,126,120
2019-03-20,MEM,HOU,126,125
2019-03-20,NYK,UTA,116,137
2019-03-20,CLE,MIL,107,102
2019-03-20,POR,DAL,126,118
2019-03-20,ORL,NOP,119,96
2019-03-20,SAS,MIA,105,110
2019-03-21,PHX,DET,98,118
2019-03-21,WAS,DEN,108,113
2019-03-21,CHA,MIN,113,106
2019-03-21,ATL,UTA,117,114
2019-03-21,SAC,DAL,116,100
2019-03-21,GSW,IND,112,89
2019-03-22,HOU,SAS,111,105
2019-03-22,NYK,DEN,93,111
2019-03-22,LAL,BKN,106,111
2019-03-22,MIL,MIA,116,87
2019-03-22,ORL,MEM,123,119
2019-03-22,CLE,LAC,108,110
2019-03-22,TOR,OKC,109,116
2019-03-23,CHI,UTA,83,114
2019-03-23,MEM,MIN,99,112
2019-03-23,GSW,DAL,91,126
2019-03-23,CHA,BOS,124,117
2019-03-23,SAC,PHX,112,103
2019-03-23,ATL,PHI,129,127
2019-03-23,WAS,MIA,108,113
2019-03-23,POR,DET,117,112
2019-03-24,NOP,HOU,90,113
2019-03-24,IND,DEN,124,88
2019-03-24,NYK,LAC,113,124
2019-03-24,MIL,CLE,127,105
2019-03-24,GSW,DET,121,114
2019-03-24,LAL,SAC,111,106
2019-03-24,TOR,CHA,114,115
2019-03-24,BOS,SAS,96,115
2019-03-25,ORL,PHI,119,98
2019-03-25,MEM,OKC,115,103
2019-03-25,UTA,PHX,125,92
2019-03-25,POR,BKN,148,144
2019-03-26,TOR,CHI,112,103
2019-03-26,CLE,BOS,106,116
2019-03-26,DAL,SAC,121,125
2019-03-26,MIA,ORL,99,104
2019-03-26,NOP,ATL,120,130
2019-03-26,MIN,LAC,111,122
2019-03-26,CHA,SAS,125,116
2019-03-26,MIL,HOU,108,94
2019-03-26,DEN,DET,95,92
2019-03-26,LAL,WAS,124,106
2019-03-27,UTA,LAL,115,100
2019-03-27,OKC,IND,107,99
2019-03-27,CHI,POR,98,118
2019-03-27,PHX,WAS,121,124
2019-03-27,MEM,GSW,103,118
2019-03-28,SAS,CLE,116,110
2019-03-28,MIA,DAL,105,99
2019-03-28,NYK,TOR,92,117
2019-03-28,MIL,LAC,128,118
2019-03-28,DET,ORL,115,98
2019-03-28,PHI,BKN,123,110
2019-03-28,NOP,SAC,121,118
2019-03-28,HOU,DEN,112,85
2019-03-29,LAL,CHA,129,115
2019-03-29,UTA,WAS,128,124
2019-03-29,BOS,IND,114,112
2019-03-29,OKC,DEN,105,115
2019-03-29,MIN,GSW,131,130
2019-03-29,ATL,POR,98,118
2019-03-30,DET,POR,99,90
2019-03-30,HOU,SAC,119,108
2019-03-30,PHX,MEM,115,120
2019-03-30,CHI,TOR,101,124
2019-03-30,NYK,MIA,92,100
2019-03-30,LAC,CLE,132,108
2019-03-30,BKN,BOS,110,96
2019-03-30,IND,ORL,116,121
2019-03-30,MIN,PHI,109,118
2019-03-31,NOP,LAL,102,130
2019-03-31,LAC,MEM,113,96
2019-03-31,ATL,MIL,136,135
2019-03-31,DEN,WAS,90,95
2019-03-31,SAS,SAC,106,113
2019-03-31,OKC,DAL,103,106
2019-03-31,GSW,CHA,137,90
2019-04-01,BOS,MIA,110,105
2019-04-01,NYK,CHI,113,105
2019-04-01,DAL,PHI,122,102
2019-04-01,BKN,MIL,121,131
2019-04-01,UTA,CHA,111,102
2019-04-01,TOR,ORL,121,109
2019-04-01,PHX,CLE,122,113
2019-04-01,IND,DET,111,102
2019-04-01,MIN,POR,122,132
2019-04-02,SAS,ATL,117,111
2019-04-02,GSW,DEN,116,102
2019-04-02,SAC,HOU,105,130
2019-04-02,OKC,LAL,119,103
2019-04-03,POR,MEM,116,89
2019-04-03,ORL,NYK,114,100
2019-04-03,BKN,TOR,105,115
2019-04-03,MIA,BOS,102,112
2019-04-03,WAS,CHI,114,115
2019-04-03,NOP,CHA,109,115
2019-04-03,LAC,HOU,103,135
2019-04-03,DEN,SAS,113,85
2019-04-03,DET,IND,89,108
2019-04-03,ATL,PHI,130,122
2019-04-03,DAL,MIN,108,110
2019-04-03,PHX,UTA,97,118
2019-04-04,LAL,GSW,90,108
2019-04-04,SAC,CLE,117,104
2019-04-04,PHI,MIL,122,128
2019-04-05,DEN,POR,119,110
2019-04-05,ORL,ATL,149,113
2019-04-05,OKC,DET,123,110
2019-04-05,MIN,MIA,111,109
2019-04-05,WAS,SAS,112,129
2019-04-05,GSW,CLE,120,114
2019-04-05,HOU,NYK,120,96
2019-04-05,DAL,MEM,112,122
2019-04-05,PHX,NOP,133,126
2019-04-05,UTA,SAC,119,98
2019-04-05,LAC,LAL,117,122
2019-04-05,CHA,TOR,113,111
2019-04-05,IND,BOS,97,117
2019-04-06,MIL,BKN,128,133
2019-04-06,CHI,PHI,96,116
2019-04-07,SAC,NOP,129,133
2019-04-07,MIN,OKC,126,132
2019-04-07,MEM,DAL,127,129
2019-04-07,HOU,PHX,149,113
2019-04-07,BOS,ORL,108,116
2019-04-07,LAL,UTA,113,109
2019-04-07,CLE,SAS,90,112
2019-04-07,TOR,MIA,117,109
2019-04-07,DET,CHA,91,104
2019-04-07,POR,DEN,115,108
2019-04-07,IND,BKN,96,108
2019-04-07,MIL,ATL,115,107
2019-04-07,NYK,WAS,113,110
2019-04-07,GSW,LAC,131,104
2019-04-09,CLE,CHA,97,124
2019-04-09,LAL,POR,101,104
2019-04-09,DAL,PHX,120,109
2019-04-09,WAS,BOS,110,116
2019-04-09,MIA,PHI,122,99
2019-04-09,DET,MEM,100,93
2019-04-09,CHI,NYK,86,96
2019-04-09,NOP,GSW,103,112
2019-04-09,MIN,TOR,100,120
2019-04-09,OKC,HOU,112,111
2019-04-09,UTA,DEN,118,108
2019-04-10,ATL,IND,134,135
2019-04-10,SAS,DAL,105,94
2019-04-10,BKN,MIA,113,94
2019-04-10,PHI,CHI,125,109
2019-04-10,CHA,ORL,114,122
2019-04-10,MIL,OKC,116,127
2019-04-10,DEN,MIN,99,95
2019-04-10,LAC,UTA,143,137
2019-04-10,NYK,DET,89,115
2019-04-10,MEM,GSW,132,117
2019-04-10,POR,SAC,136,131
