date,home_team,visitor_team,home_team_score,visitor_team_score
2017-10-25,PHX,UTA,97,88
2017-10-26,SAC,NOP,106,114
2017-10-26,MEM,DAL,96,91
2017-10-26,CHI,ATL,91,86
2017-10-26,MIL,BOS,89,96
2017-10-26,POR,LAC,103,104
2017-10-27,CHA,HOU,93,109
2017-10-27,MIN,OKC,119,116
2017-10-27,GSW,WAS,120,117
2017-10-27,ATL,DEN,100,105
2017-10-27,LAL,TOR,92,101
2017-10-27,NYK,BKN,107,86
2017-10-27,ORL,SAS,114,87
2017-10-28,MIA,BOS,90,96
2017-10-28,UTA,LAL,96,81
2017-10-28,MEM,HOU,103,89
2017-10-28,LAC,DET,87,95
2017-10-28,CHI,OKC,69,101
2017-10-28,DAL,PHI,110,112
2017-10-28,NOP,CLE,123,101
2017-10-28,POR,PHX,114,107
2017-10-29,IND,SAS,97,94
2017-10-29,GSW,DET,107,115
2017-10-29,CLE,NYK,95,114
2017-10-29,BKN,DEN,111,124
2017-10-29,SAC,WAS,83,110
2017-10-29,CHA,ORL,120,113
2017-10-29,ATL,MIL,106,117
2017-10-30,NOP,ORL,99,115
2017-10-30,MIA,MIN,122,125
2017-10-30,HOU,PHI,107,115
2017-10-30,NYK,DEN,116,110
2017-10-30,BOS,SAS,108,94
2017-10-30,LAC,GSW,113,141
2017-10-30,MEM,CHA,99,104
2017-10-30,POR,TOR,85,99
2017-10-30,UTA,DAL,104,89
2017-10-31,MIL,OKC,91,110
2017-10-31,IND,SAC,101,83
2017-10-31,BKN,PHX,114,122
2017-10-31,LAL,DET,113,93
2017-11-01,MIA,CHI,97,91
2017-11-01,CLE,IND,107,124
2017-11-01,DEN,TOR,129,111
2017-11-01,CHA,MIL,126,121
2017-11-01,MEM,ORL,99,101
2017-11-01,NOP,MIN,98,104
2017-11-01,WAS,PHX,116,122
2017-11-01,LAC,DAL,119,98
2017-11-01,NYK,HOU,97,119
2017-11-01,BOS,SAC,113,86
2017-11-01,PHI,ATL,119,109
2017-11-01,UTA,POR,112,103
2017-11-02,SAS,GSW,92,112
2017-11-02,POR,LAL,113,110
2017-11-03,DEN,MIA,95,94
2017-11-03,WAS,CLE,122,130
2017-11-03,DAL,NOP,94,99
2017-11-03,DET,MIL,105,96
2017-11-03,NYK,PHX,120,107
2017-11-03,ATL,HOU,104,119
2017-11-03,LAL,BKN,124,112
2017-11-03,ORL,CHI,83,105
2017-11-03,OKC,BOS,94,101
2017-11-03,SAS,CHA,108,101
2017-11-03,UTA,TOR,100,109
2017-11-03,PHI,IND,121,110
2017-11-04,DEN,GSW,108,127
2017-11-04,MIN,DAL,112,99
2017-11-04,DET,SAC,108,99
2017-11-04,LAC,MEM,104,113
2017-11-04,CHI,NOP,90,96
2017-11-05,MIN,CHA,112,94
2017-11-05,ORL,BOS,88,104
2017-11-05,TOR,WAS,96,107
2017-11-05,LAL,MEM,107,102
2017-11-05,NYK,IND,108,101
2017-11-05,LAC,MIA,101,104
2017-11-05,HOU,UTA,137,110
2017-11-05,SAS,PHX,112,95
2017-11-05,CLE,ATL,115,117
2017-11-05,POR,OKC,103,99
2017-11-06,ATL,BOS,107,110
2017-11-06,GSW,MIA,97,80
2017-11-06,PHX,BKN,92,98
2017-11-07,WAS,DAL,99,113
2017-11-07,CLE,MIL,124,119
2017-11-07,TOR,CHI,119,114
2017-11-07,IND,NOP,112,117
2017-11-07,NYK,CHA,118,113
2017-11-07,UTA,PHI,97,104
2017-11-07,POR,MEM,97,98
2017-11-07,SAS,LAC,120,107
2017-11-07,SAC,OKC,94,86
2017-11-07,DEN,BKN,112,104
2017-11-08,PHX,MIA,115,126
2017-11-08,ORL,NYK,112,99
2017-11-08,DET,IND,114,97
2017-11-08,BOS,LAL,107,96
2017-11-08,GSW,MIN,125,101
2017-11-09,TOR,NOP,122,118
2017-11-09,DEN,OKC,102,94
2017-11-09,WAS,LAL,111,95
2017-11-09,SAC,PHI,109,108
2017-11-09,HOU,CLE,117,113
2017-11-10,POR,BKN,97,101
2017-11-10,CHI,IND,87,105
2017-11-10,DET,ATL,111,104
2017-11-10,PHX,ORL,112,128
2017-11-10,SAS,MIL,87,94
2017-11-10,OKC,LAC,120,111
2017-11-10,BOS,CHA,90,87
2017-11-10,UTA,MIA,74,84
2017-11-11,NOP,LAC,111,103
2017-11-11,PHX,MIN,118,110
2017-11-11,NYK,SAC,118,91
2017-11-11,GSW,PHI,135,114
2017-11-11,DEN,ORL,125,107
2017-11-11,SAS,CHI,133,94
2017-11-11,HOU,MEM,111,96
2017-11-11,WAS,ATL,113,94
2017-11-11,UTA,BKN,114,106
2017-11-11,MIL,LAL,98,90
2017-11-11,DAL,CLE,104,111
2017-11-12,DET,MIA,112,103
2017-11-12,IND,HOU,95,118
2017-11-12,BOS,TOR,95,94
2017-11-12,OKC,DAL,112,99
2017-11-13,LAC,PHI,105,109
2017-11-13,PHX,LAL,93,100
2017-11-13,UTA,MIN,98,109
2017-11-13,MIL,MEM,110,103
2017-11-13,GSW,ORL,110,100
2017-11-13,WAS,SAC,110,92
2017-11-13,NOP,ATL,106,105
2017-11-13,POR,DEN,99,82
2017-11-13,NYK,CLE,101,104
2017-11-14,HOU,TOR,113,129
2017-11-14,BKN,BOS,102,109
2017-11-14,DAL,SAS,91,97
2017-11-15,NYK,UTA,106,101
2017-11-15,MIL,DET,99,95
2017-11-15,MEM,IND,113,116
2017-11-15,NOP,TOR,116,125
2017-11-15,CHA,CLE,107,115
2017-11-15,OKC,CHI,92,79
2017-11-15,MIA,WAS,93,102
2017-11-15,ATL,SAC,126,80
2017-11-15,POR,ORL,99,94
2017-11-15,MIN,SAS,98,86
2017-11-15,LAL,PHI,109,115
2017-11-16,BOS,GSW,92,88
2017-11-16,PHX,HOU,116,142
2017-11-17,TOR,NYK,107,84
2017-11-17,DAL,MIN,87,111
2017-11-17,SAC,POR,86,82
2017-11-17,WAS,MIA,88,91
2017-11-17,CLE,LAC,118,113
2017-11-17,SAS,OKC,104,101
2017-11-17,CHI,CHA,123,120
2017-11-17,DEN,NOP,146,114
2017-11-17,BKN,UTA,118,107
2017-11-17,IND,DET,107,100
2017-11-17,LAL,PHX,113,122
2017-11-18,DAL,MIL,111,79
2017-11-18,MEM,HOU,83,105
2017-11-18,PHI,GSW,116,124
2017-11-18,ORL,UTA,85,125
2017-11-18,POR,SAC,102,90
2017-11-18,CHA,LAC,102,87
2017-11-18,ATL,BOS,99,110
2017-11-19,BKN,GSW,111,118
2017-11-19,TOR,WAS,100,91
2017-11-19,LAL,DEN,127,109
2017-11-19,PHX,CHI,113,105
2017-11-19,MIN,DET,97,100
2017-11-19,MIA,IND,95,120
2017-11-20,MIL,WAS,88,99
2017-11-20,DAL,BOS,102,110
2017-11-20,NYK,LAC,107,85
2017-11-20,NOP,OKC,114,107
2017-11-20,MEM,POR,92,100
2017-11-20,ORL,IND,97,105
2017-11-20,PHI,UTA,107,86
2017-11-20,CHA,MIN,118,102
2017-11-20,SAC,DEN,98,114
2017-11-20,SAS,ATL,96,85
2017-11-20,DET,CLE,88,116
2017-11-21,LAL,CHI,103,94
2017-11-22,HOU,DEN,125,95
2017-11-22,UTA,CHI,110,80
2017-11-22,CHA,WAS,129,124
2017-11-22,OKC,GSW,108,91
2017-11-22,PHI,POR,101,81
2017-11-22,ATL,LAC,103,116
2017-11-22,NYK,TOR,108,100
2017-11-22,MIN,ORL,124,118
2017-11-22,PHX,MIL,107,113
2017-11-22,MIA,BOS,104,98
2017-11-22,CLE,BKN,119,109
2017-11-22,MEM,DAL,94,95
2017-11-22,SAC,LAL,113,102
2017-11-22,NOP,SAS,107,90
2017-11-24,BKN,POR,125,127
2017-11-24,CLE,CHA,100,99
2017-11-24,PHX,NOP,91,115
2017-11-24,IND,TOR,107,104
2017-11-24,OKC,DET,98,99
2017-11-24,BOS,ORL,118,103
2017-11-24,DEN,MEM,104,92
2017-11-24,GSW,CHI,143,94
2017-11-24,ATL,NYK,116,104
2017-11-24,MIN,MIA,97,109
2017-11-25,CHA,SAS,86,106
2017-11-25,GSW,NOP,110,95
2017-11-25,UTA,MIL,121,108
2017-11-25,PHI,ORL,130,111
2017-11-25,IND,BOS,98,108
2017-11-25,DAL,OKC,97,81
2017-11-25,ATL,TOR,78,112
2017-11-25,WAS,POR,105,108
2017-11-25,SAC,LAC,95,97
2017-11-25,HOU,NYK,117,102
2017-11-26,MEM,BKN,88,98
2017-11-26,CHI,MIA,93,100
2017-11-26,MIN,PHX,119,108
2017-11-27,LAC,LAL,120,115
2017-11-27,HOU,BKN,117,103
2017-11-27,PHI,CLE,91,113
2017-11-27,BOS,DET,108,118
2017-11-27,IND,ORL,121,109
2017-11-27,GSW,SAC,106,110
2017-11-27,NYK,POR,91,103
2017-11-27,SAS,DAL,115,108
2017-11-28,MIN,WAS,89,92
2017-11-28,CHI,PHX,99,104
2017-11-28,UTA,DEN,106,77
2017-11-28,SAC,MIL,87,112
2017-11-28,CLE,MIA,108,97
2017-11-29,NOP,MIN,102,120
2017-11-29,PHI,WAS,118,113
2017-11-29,DAL,BKN,104,109
2017-11-29,LAL,GSW,123,127
2017-11-29,HOU,IND,118,97
2017-11-29,TOR,CHA,126,113
2017-11-29,ORL,OKC,121,108
2017-11-29,DET,PHX,131,107
2017-11-29,SAS,MEM,104,95
2017-11-29,NYK,MIA,115,86
2017-11-30,DEN,CHI,111,110
2017-11-30,POR,MIL,91,103
2017-11-30,BOS,PHI,108,97
2017-11-30,LAC,UTA,107,126
2017-11-30,ATL,CLE,114,121
2017-12-01,WAS,DET,109,91
2017-12-01,TOR,IND,120,115
2017-12-01,MEM,SAS,79,95
2017-12-01,ORL,GSW,112,133
2017-12-01,MIA,CHA,105,100
2017-12-01,CHI,SAC,106,107
2017-12-01,OKC,MIN,111,107
2017-12-01,UTA,NOP,114,108
2017-12-02,CLE,MEM,116,111
2017-12-02,MIL,SAC,109,104
2017-12-02,POR,NOP,116,123
2017-12-02,DEN,LAL,115,100
2017-12-02,BOS,PHX,116,111
2017-12-02,DAL,LAC,108,82
2017-12-02,PHI,DET,108,103
2017-12-02,BKN,ATL,102,114
2017-12-03,NYK,ORL,100,105
2017-12-03,MIN,LAC,112,106
2017-12-03,LAL,HOU,95,118
2017-12-03,MIA,GSW,95,123
2017-12-03,OKC,SAS,90,87
2017-12-04,CHI,CLE,91,113
2017-12-04,SAS,DET,96,93
2017-12-04,BOS,MIL,111,100
2017-12-04,CHA,ORL,104,94
2017-12-04,DAL,DEN,122,105
2017-12-04,PHI,PHX,101,115
2017-12-04,IND,NYK,115,97
2017-12-04,NOP,GSW,115,125
2017-12-04,ATL,BKN,90,110
2017-12-04,UTA,WAS,116,69
2017-12-04,MEM,MIN,95,92
2017-12-05,POR,WAS,92,106
2017-12-05,TOR,PHX,126,113
2017-12-05,OKC,UTA,100,94
2017-12-06,ORL,ATL,110,106
2017-12-06,LAC,MIN,107,113
2017-12-06,NYK,MEM,99,88
2017-12-06,IND,CHI,98,96
2017-12-06,CLE,SAC,101,95
2017-12-06,NOP,DEN,123,114
2017-12-06,SAS,MIA,117,105
2017-12-06,MIL,DET,104,100
2017-12-06,BOS,DAL,97,90
2017-12-06,CHA,GSW,87,101
2017-12-07,BKN,OKC,100,95
2017-12-07,PHI,LAL,104,107
2017-12-07,UTA,HOU,101,112
2017-12-07,PHX,WAS,99,109
2017-12-08,CHA,CHI,111,119
2017-12-08,NOP,SAC,109,116
2017-12-08,SAS,BOS,105,102
2017-12-08,DET,GSW,98,102
2017-12-08,IND,CLE,106,102
2017-12-08,MEM,TOR,107,116
2017-12-08,ORL,DEN,89,103
2017-12-08,MIL,DAL,109,102
2017-12-09,PHX,SAS,101,104
2017-12-09,LAC,WAS,113,112
2017-12-09,CHA,LAL,99,110
2017-12-09,MIL,UTA,117,100
2017-12-09,POR,HOU,117,124
2017-12-09,MEM,OKC,101,102
2017-12-09,CLE,PHI,105,98
2017-12-09,BKN,MIA,89,101
2017-12-09,ATL,ORL,117,110
2017-12-09,CHI,NYK,104,102
2017-12-10,DET,BOS,81,91
2017-12-10,IND,DEN,126,116
2017-12-10,NOP,PHI,131,124
2017-12-10,SAC,TOR,87,102
2017-12-10,NYK,ATL,111,107
2017-12-10,MIN,DAL,97,92
2017-12-11,LAC,TOR,96,91
2017-12-11,OKC,CHA,103,116
2017-12-11,MEM,MIA,82,107
2017-12-11,GSW,POR,111,104
2017-12-11,HOU,NOP,130,123
2017-12-11,CHI,BOS,108,85
2017-12-12,DET,DEN,84,103
2017-12-12,NYK,LAL,113,109
2017-12-12,CLE,ATL,123,114
2017-12-12,BKN,WAS,103,98
2017-12-12,DAL,SAS,95,89
2017-12-12,SAC,PHX,99,92
2017-12-12,MIN,PHI,112,118
2017-12-13,IND,OKC,95,100
2017-12-13,CHI,UTA,103,100
2017-12-13,NOP,MIL,115,108
2017-12-13,HOU,CHA,108,96
2017-12-13,ORL,LAC,95,106
2017-12-13,MIA,POR,95,102
2017-12-13,BOS,DEN,124,118
2017-12-13,PHX,TOR,109,115
2017-12-13,WAS,MEM,93,87
2017-12-14,ATL,DET,91,105
2017-12-14,GSW,DAL,112,97
2017-12-14,CLE,LAL,121,112
2017-12-14,BKN,NYK,104,111
2017-12-14,MIN,SAC,119,96
2017-12-15,MEM,ATL,96,94
2017-12-15,WAS,LAC,100,91
2017-12-15,BOS,UTA,95,107
2017-12-15,ORL,POR,88,95
2017-12-15,MIL,CHI,109,115
2017-12-15,CHA,MIA,98,104
2017-12-15,DEN,NOP,117,111
2017-12-15,PHI,OKC,117,119
2017-12-15,IND,DET,98,104
2017-12-15,TOR,BKN,120,87
2017-12-15,HOU,SAS,124,109
2017-12-16,MIN,PHX,106,108
2017-12-16,SAS,DAL,98,96
2017-12-16,MIA,LAC,90,85
2017-12-16,HOU,MIL,115,111
2017-12-16,CHA,POR,91,93
2017-12-16,NYK,OKC,111,96
2017-12-16,MEM,BOS,93,102
2017-12-16,CLE,UTA,109,100
2017-12-17,DET,ORL,114,110
2017-12-17,TOR,SAC,108,93
2017-12-17,BKN,IND,97,109
2017-12-17,WAS,CLE,99,106
2017-12-18,HOU,UTA,120,99
2017-12-18,LAL,GSW,114,116
2017-12-18,MIN,POR,108,107
2017-12-18,CHI,PHI,117,115
2017-12-18,ATL,MIA,110,104
2017-12-18,OKC,DEN,95,94
2017-12-18,CHA,NYK,109,91
2017-12-18,IND,BOS,111,112
2017-12-18,SAS,LAC,109,91
2017-12-18,DAL,PHX,91,97
2017-12-19,WAS,NOP,116,106
2017-12-19,PHI,SAC,95,101
2017-12-19,MIL,CLE,119,116
2017-12-20,CHI,ORL,112,94
2017-12-20,DEN,MIN,104,112
2017-12-20,OKC,UTA,107,79
2017-12-20,BKN,SAC,99,104
2017-12-20,HOU,LAL,116,122
2017-12-20,LAC,PHX,108,95
2017-12-20,CHA,TOR,111,129
2017-12-20,POR,SAS,91,93
2017-12-20,DAL,DET,110,93
2017-12-20,BOS,MIA,89,90
2017-12-20,ATL,IND,95,105
2017-12-20,GSW,MEM,97,84
2017-12-21,NYK,BOS,102,93
2017-12-21,PHX,MEM,97,95
2017-12-21,PHI,TOR,109,114
2017-12-21,UTA,SAS,100,89
2017-12-21,CLE,CHI,115,112
2017-12-22,HOU,LAC,118,128
2017-12-22,POR,DEN,85,102
2017-12-22,DET,NYK,104,101
2017-12-22,OKC,ATL,120,117
2017-12-22,BKN,WAS,119,84
2017-12-22,MIL,CHA,109,104
2017-12-22,ORL,NOP,97,111
2017-12-22,GSW,LAL,113,106
2017-12-22,MIA,DAL,113,101
2017-12-23,CHA,MIL,111,106
2017-12-23,IND,BKN,123,119
2017-12-23,UTA,OKC,89,103
2017-12-23,MIA,NOP,94,109
2017-12-23,TOR,PHI,102,86
2017-12-23,PHX,MIN,106,115
2017-12-23,BOS,CHI,117,92
2017-12-23,SAC,SAS,99,108
2017-12-23,MEM,LAC,115,112
2017-12-23,WAS,ORL,130,103
2017-12-23,GSW,DEN,81,96
2017-12-23,ATL,DAL,112,107
2017-12-23,LAL,POR,92,95
2017-12-25,OKC,HOU,112,107
2017-12-25,BOS,WAS,103,111
2017-12-25,GSW,CLE,99,92
2017-12-25,LAL,MIN,104,121
2017-12-25,NYK,PHI,98,105
2017-12-26,PHX,MEM,99,97
2017-12-26,DEN,UTA,107,83
2017-12-26,MIA,ORL,107,89
2017-12-26,MIL,CHI,106,115
2017-12-26,SAS,BKN,109,97
2017-12-26,DAL,TOR,98,93
2017-12-26,LAC,SAC,122,95
2017-12-26,DET,IND,107,83
2017-12-27,NOP,BKN,128,113
2017-12-27,CHI,NYK,92,87
2017-12-27,LAL,MEM,99,109
2017-12-27,MIN,DEN,128,125
2017-12-27,IND,DAL,94,98
2017-12-27,ATL,WAS,113,99
2017-12-27,SAC,CLE,109,95
2017-12-27,CHA,BOS,91,102
2017-12-27,GSW,UTA,126,101
2017-12-27,OKC,TOR,124,107
2017-12-28,MIL,MIN,102,96
2017-12-28,ORL,DET,102,89
2017-12-28,POR,PHI,114,110
2017-12-28,SAS,NYK,119,107
2017-12-28,BOS,HOU,99,98
2017-12-29,TOR,ATL,111,98
2017-12-29,LAL,LAC,106,121
2017-12-29,WAS,HOU,121,103
2017-12-29,OKC,MIL,95,97
2017-12-29,SAC,PHX,101,111
2017-12-29,CHI,IND,119,107
2017-12-29,MIA,BKN,87,111
2017-12-29,NOP,DAL,120,128
2017-12-29,GSW,CHA,100,111
2017-12-30,NOP,NYK,103,105
2017-12-30,GSW,MEM,141,128
2017-12-30,ATL,POR,104,89
2017-12-30,DEN,PHI,102,107
2017-12-30,ORL,MIA,111,117
2017-12-30,UTA,CLE,104,101
2017-12-30,DET,SAS,93,79
2017-12-31,PHX,PHI,110,123
2017-12-31,LAC,CHA,106,98
2017-12-31,OKC,DAL,113,116
2017-12-31,WAS,CHI,114,110
2017-12-31,HOU,LAL,148,142
2017-12-31,SAC,MEM,96,114
2017-12-31,BOS,BKN,108,105
2017-12-31,IND,MIN,90,107
2018-01-01,MIN,LAL,114,96
2018-01-01,BKN,ORL,98,95
2018-01-01,CHI,POR,120,124
2018-01-01,TOR,MIL,131,127
2018-01-02,PHX,ATL,104,103
2018-01-02,LAC,MEM,113,105
2018-01-02,CLE,POR,127,110
2018-01-02,NYK,SAS,91,100
2018-01-02,SAC,CHA,111,131
2018-01-03,BOS,CLE,102,88
2018-01-03,DEN,PHX,134,111
2018-01-03,CHI,TOR,115,124
2018-01-03,ORL,HOU,98,116
2018-01-03,DAL,GSW,122,125
2018-01-03,PHI,SAS,112,106
2018-01-03,UTA,NOP,98,108
2018-01-03,BKN,MIN,98,97
2018-01-03,LAL,OKC,96,133
2018-01-03,MIA,DET,111,104
2018-01-03,MIL,IND,122,101
2018-01-03,WAS,NYK,121,103
2018-01-04,HOU,GSW,114,124
2018-01-04,LAC,OKC,117,127
2018-01-05,DAL,CHI,124,127
2018-01-05,POR,ATL,110,89
2018-01-05,SAS,PHX,103,89
2018-01-05,MIA,NYK,107,103
2018-01-05,PHI,DET,114,78
2018-01-05,BOS,MIN,91,84
2018-01-05,MIL,TOR,110,129
2018-01-05,DEN,UTA,99,91
2018-01-05,MEM,WAS,100,102
2018-01-05,LAL,CHA,94,108
2018-01-06,BKN,BOS,85,87
2018-01-06,SAC,DEN,106,98
2018-01-06,WAS,MIL,103,110
2018-01-06,LAC,GSW,105,121
2018-01-06,IND,CHI,125,86
2018-01-06,ORL,CLE,127,131
2018-01-06,DET,HOU,108,101
2018-01-06,MIN,NOP,116,98
2018-01-07,LAL,ATL,132,113
2018-01-07,POR,SAS,111,110
2018-01-07,DAL,NYK,96,100
2018-01-07,MIA,UTA,103,102
2018-01-07,PHX,OKC,114,100
2018-01-08,LAC,ATL,108,107
2018-01-08,SAC,SAS,100,107
2018-01-08,IND,MIL,109,96
2018-01-08,MIN,CLE,127,99
2018-01-08,BKN,TOR,113,114
2018-01-08,GSW,DEN,124,114
2018-01-08,NOP,DET,112,109
2018-01-08,CHI,HOU,107,116
2018-01-09,TOR,MIA,89,90
2018-01-09,DAL,ORL,114,99
2018-01-09,OKC,POR,106,117
2018-01-09,LAL,SAC,99,86
2018-01-10,BKN,DET,80,114
2018-01-10,MIN,OKC,104,88
2018-01-10,IND,MIA,106,114
2018-01-10,MIL,ORL,110,103
2018-01-10,NYK,CHI,119,122
2018-01-10,WAS,UTA,104,107
2018-01-10,MEM,NOP,105,102
2018-01-10,DEN,ATL,97,110
2018-01-10,CHA,DAL,111,115
2018-01-10,HOU,POR,121,112
2018-01-10,GSW,LAC,106,125
2018-01-11,LAL,SAS,93,81
2018-01-11,PHI,BOS,103,114
2018-01-11,TOR,CLE,133,99
2018-01-11,SAC,LAC,115,121
2018-01-12,MIL,GSW,94,108
2018-01-12,MIN,NYK,118,108
2018-01-12,PHX,HOU,95,112
2018-01-12,WAS,ORL,125,119
2018-01-12,IND,CLE,97,95
2018-01-12,CHA,UTA,99,88
2018-01-12,NOP,POR,119,113
2018-01-12,DEN,MEM,87,78
2018-01-12,ATL,BKN,105,110
2018-01-13,WAS,BKN,119,113
2018-01-13,DAL,LAL,101,107
2018-01-13,TOR,GSW,125,127
2018-01-13,SAS,DEN,112,80
2018-01-13,LAC,SAC,126,105
2018-01-13,CHA,OKC,91,101
2018-01-13,CHI,DET,107,105
2018-01-14,MIN,POR,120,103
2018-01-14,PHX,IND,97,120
2018-01-14,NYK,NOP,118,123
2018-01-14,MIA,MIL,97,79
2018-01-15,BKN,NYK,104,119
2018-01-15,MEM,LAL,123,114
2018-01-15,WAS,MIL,95,104
2018-01-15,LAC,HOU,113,102
2018-01-15,DET,CHA,107,118
2018-01-15,CLE,GSW,108,118
2018-01-15,CHI,MIA,119,111
2018-01-15,OKC,SAC,95,88
2018-01-15,PHI,TOR,117,111
2018-01-15,UTA,IND,94,109
2018-01-15,ATL,SAS,102,99
2018-01-16,BOS,NOP,113,116
2018-01-16,POR,PHX,118,111
2018-01-16,ORL,MIN,108,102
2018-01-16,DEN,DAL,105,102
2018-01-17,MEM,NYK,105,99
2018-01-17,BKN,SAS,95,100
2018-01-17,ATL,NOP,94,93
2018-01-17,TOR,DET,96,91
2018-01-17,LAC,DEN,109,104
2018-01-17,MIL,MIA,101,106
2018-01-17,CHI,GSW,112,119
2018-01-17,CHA,WAS,133,109
2018-01-17,SAC,UTA,105,120
2018-01-17,OKC,LAL,114,90
2018-01-18,BOS,PHI,80,89
2018-01-18,HOU,MIN,116,98
2018-01-18,CLE,ORL,104,103
2018-01-18,POR,IND,100,86
2018-01-19,MEM,SAC,106,88
2018-01-19,UTA,NYK,115,117
2018-01-19,LAL,IND,99,86
2018-01-19,TOR,SAS,86,83
2018-01-19,DEN,PHX,100,108
2018-01-19,DET,WAS,112,122
2018-01-19,BKN,MIA,101,95
2018-01-20,CLE,OKC,124,148
2018-01-20,NOP,MEM,111,104
2018-01-20,CHA,MIA,105,106
2018-01-20,UTA,LAC,125,113
2018-01-20,MIN,TOR,115,109
2018-01-20,ATL,CHI,97,113
2018-01-20,PHI,MIL,116,94
2018-01-20,HOU,GSW,116,108
2018-01-20,POR,DAL,117,108
2018-01-21,DET,BKN,100,101
2018-01-21,BOS,ORL,95,103
2018-01-21,LAL,NYK,127,107
2018-01-21,SAS,IND,86,94
2018-01-22,LAC,MIN,118,126
2018-01-22,NOP,CHI,132,128
2018-01-22,MIL,PHX,109,105
2018-01-22,CHA,SAC,112,107
2018-01-22,DAL,WAS,98,75
2018-01-22,MEM,PHI,105,101
2018-01-22,DEN,POR,104,101
2018-01-22,ATL,UTA,104,90
2018-01-22,HOU,MIA,99,90
2018-01-23,LAL,BOS,108,107
2018-01-23,SAS,CLE,114,102
2018-01-23,OKC,BKN,109,108
2018-01-23,GSW,NYK,123,112
2018-01-23,ORL,SAC,99,105
2018-01-24,DAL,HOU,97,104
2018-01-24,CHA,NOP,96,101
2018-01-24,PHI,CHI,115,101
2018-01-24,LAC,BOS,102,113
2018-01-24,ATL,TOR,93,108
2018-01-24,IND,PHX,116,101
2018-01-24,MEM,SAS,85,108
2018-01-24,DET,UTA,95,98
2018-01-24,POR,MIN,123,114
2018-01-25,MIA,SAC,88,89
2018-01-25,GSW,MIN,126,113
2018-01-25,OKC,WAS,121,112
2018-01-25,DEN,NYK,130,118
2018-01-26,CHI,LAL,103,108
2018-01-26,SAS,PHI,78,97
2018-01-26,MIL,BKN,116,91
2018-01-26,DAL,POR,93,107
2018-01-26,CLE,IND,115,108
2018-01-26,MEM,LAC,100,109
2018-01-26,TOR,UTA,93,97
2018-01-26,CHA,ATL,121,110
2018-01-26,NOP,HOU,115,113
2018-01-26,PHX,NYK,85,107
2018-01-27,GSW,BOS,109,105
2018-01-27,DEN,DAL,91,89
2018-01-27,MIN,BKN,111,97
2018-01-27,MIA,CHA,95,91
2018-01-27,IND,ORL,114,112
2018-01-27,ATL,WAS,104,129
2018-01-27,DET,OKC,108,121
2018-01-28,OKC,PHI,122,112
2018-01-28,CLE,DET,121,104
2018-01-28,CHI,MIL,96,110
2018-01-28,TOR,LAL,123,111
2018-01-28,NOP,LAC,103,112
2018-01-28,SAS,SAC,113,98
2018-01-28,HOU,PHX,113,102
2018-01-29,ATL,MIN,105,100
2018-01-29,MEM,PHX,120,109
2018-01-29,DEN,BOS,110,111
2018-01-29,IND,CHA,105,96
